trial_number,value,alpha,model,target,n_estimators,max_depth,min_samples_leaf,min_samples_split,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,C,gamma,epsilon,n_neighbors,weights
39,391.8348002529217,,RandomForest,日最低负荷,423.0,20.0,4.0,14.0,,,,,,,,,,,
40,392.74023713695834,,RandomForest,日最低负荷,457.0,25.0,3.0,5.0,,,,,,,,,,,
41,392.10720293402386,,RandomForest,日最低负荷,381.0,26.0,6.0,13.0,,,,,,,,,,,
42,389.53631440779014,,RandomForest,日最低负荷,420.0,18.0,4.0,11.0,,,,,,,,,,,
43,390.5691444343283,,RandomForest,日最低负荷,432.0,18.0,4.0,8.0,,,,,,,,,,,
44,397.18089029464363,,RandomForest,日最低负荷,416.0,18.0,5.0,20.0,,,,,,,,,,,
45,391.31033753120136,,RandomForest,日最低负荷,499.0,19.0,3.0,11.0,,,,,,,,,,,
46,390.048467049928,,RandomForest,日最低负荷,397.0,17.0,5.0,8.0,,,,,,,,,,,
47,389.9970420715669,,RandomForest,日最低负荷,474.0,16.0,5.0,6.0,,,,,,,,,,,
48,390.0352027339471,,RandomForest,日最低负荷,475.0,16.0,5.0,5.0,,,,,,,,,,,
49,390.18631428912863,,RandomForest,日最低负荷,473.0,16.0,5.0,5.0,,,,,,,,,,,
0,410.2547607499317,,XGBoost,日最低负荷,314.0,5.0,,,0.02096917027067157,0.6360962990960535,0.7695354385932142,4.0,0.002988812516758551,0.41688071046927033,,,,,
1,404.7693010737609,,XGBoost,日最低负荷,278.0,3.0,,,0.05582672832643384,0.8174326843971035,0.7231323683055324,9.0,0.2929943858567936,0.0024502279269203856,,,,,
2,399.10254193501964,,XGBoost,日最低负荷,171.0,12.0,,,0.1072453968417456,0.7787672310788654,0.7224955416328984,7.0,0.0014092687031311444,0.00028463942384604794,,,,,
3,439.1159515180256,,XGBoost,日最低负荷,471.0,10.0,,,0.023757859286509142,0.6603705196021716,0.895723152789317,1.0,0.000383576565825747,0.0044366468858453925,,,,,
4,415.206684939026,,XGBoost,日最低负荷,239.0,10.0,,,0.1524638230185789,0.6127552775310311,0.733599751270271,2.0,0.04540809603417923,0.22125672500321333,,,,,
5,402.4615268318418,,XGBoost,日最低负荷,298.0,5.0,,,0.055157796117099346,0.6109137709015935,0.9940482617051489,7.0,0.002251416512285581,1.3413571013232649e-05,,,,,
6,452.6422532654536,,XGBoost,日最低负荷,221.0,8.0,,,0.0118575259902959,0.8065928951245622,0.5916379812251464,9.0,0.1661887884987102,0.10315901955145915,,,,,
7,419.89248177883115,,XGBoost,日最低负荷,250.0,7.0,,,0.02133974258186792,0.6425645212270736,0.6454351718225285,7.0,9.878978304331599e-05,0.0034898472051065944,,,,,
8,448.2618353730425,,XGBoost,日最低负荷,139.0,9.0,,,0.013524675408784,0.6248543819128773,0.9353667691148643,7.0,0.027461796340794768,0.006237807898523576,,,,,
9,452.0654690654089,,XGBoost,日最低负荷,114.0,4.0,,,0.02122843676044428,0.5989613356451171,0.6510637975364757,6.0,0.015745610457586257,0.002192654565992103,,,,,
10,432.92683173220047,,XGBoost,日最低负荷,787.0,12.0,,,0.28525434452694304,0.998928560125881,0.5148672075883354,4.0,0.855335133169792,1.1904744139552095e-05,,,,,
11,430.0597404426723,,XGBoost,日最低负荷,443.0,6.0,,,0.07002968901743511,0.7778663185838735,0.8397403274159738,10.0,0.0012779699919069731,1.353745348946056e-05,,,,,
12,415.21053514928644,,XGBoost,日最低负荷,419.0,12.0,,,0.07338653347361335,0.7302328376595021,0.9891974318666635,6.0,1.1786393567546985e-05,8.22001122901162e-05,,,,,
13,445.75822888891594,,XGBoost,日最低负荷,557.0,3.0,,,0.1429307264200901,0.5138168085594184,0.8450117329091329,8.0,0.003978857794172035,0.00016484395085319424,,,,,
14,450.48893542851374,,XGBoost,日最低负荷,356.0,6.0,,,0.04721586191324312,0.9286936105105734,0.5146974178507211,5.0,0.0002045641949800965,0.00012156853513979084,,,,,
15,427.279637034389,,XGBoost,日最低负荷,623.0,8.0,,,0.11487907778642795,0.8660647786008752,0.8110275376616763,8.0,0.001028111660395938,0.0003606431477036128,,,,,
16,398.2854629098086,,XGBoost,日最低负荷,185.0,11.0,,,0.037854429173048154,0.5139264241587601,0.996057489392343,4.0,3.236790199027008e-05,3.737461574394495e-05,,,,,
17,410.3706984957912,,XGBoost,日最低负荷,172.0,11.0,,,0.03561456007974738,0.5243877678415634,0.9101366620587186,3.0,1.86358535406509e-05,0.000742627908862459,,,,,
18,425.3160013787993,,XGBoost,日最低负荷,102.0,11.0,,,0.2331915632539926,0.7195793082823198,0.6713651859012225,5.0,5.6202283458198836e-05,4.4912769154862176e-05,,,,,
19,450.381769731777,,XGBoost,日最低负荷,181.0,11.0,,,0.09987720940804695,0.5567451729602422,0.7828929059914151,3.0,3.982259945953983e-05,0.02924260476595863,,,,,
20,464.419791196144,,XGBoost,日最低负荷,370.0,12.0,,,0.03483340717034111,0.9354719731611609,0.6009607102012254,5.0,0.0004905131357577087,0.00038393807850516993,,,,,
21,410.1032725588975,,XGBoost,日最低负荷,301.0,9.0,,,0.03820734652493398,0.5640155595258102,0.9913729756927285,7.0,0.008202417672977936,3.342000089448752e-05,,,,,
22,415.2707306486057,,XGBoost,日最低负荷,200.0,10.0,,,0.08083891916142143,0.700703306729885,0.9534298160721252,6.0,0.001966553466562792,2.5238971209891285e-05,,,,,
23,427.7470495119185,,XGBoost,日最低负荷,343.0,5.0,,,0.05488264256599579,0.571684038381497,0.8885135361310649,8.0,0.00012918433520480794,6.418437766736286e-05,,,,,
24,419.0489950833737,,XGBoost,日最低负荷,169.0,8.0,,,0.18255149212766447,0.683204935708331,0.9641242215114382,10.0,0.00765081374522273,1.0353310289641175e-05,,,,,
25,423.60859649490175,,XGBoost,日最低负荷,270.0,11.0,,,0.09640351699003069,0.5006031947264644,0.8739578567375839,1.0,0.00042696506277345214,0.0002781970518349811,,,,,
26,417.6292217137754,,XGBoost,日最低负荷,398.0,9.0,,,0.027490380169700502,0.7593276225082067,0.9330413093829197,4.0,3.59937309320401e-05,0.0012250197681581726,,,,,
27,409.69030280875285,,XGBoost,日最低负荷,498.0,12.0,,,0.05048999092153431,0.8760127963061831,0.9858847549249768,9.0,0.054885664008858887,3.5130003607513327e-05,,,,,
28,424.9934697546959,,XGBoost,日最低负荷,223.0,4.0,,,0.07001108748523521,0.5460395896175636,0.8531501246058998,7.0,0.0007072937744972248,0.00015958289003949284,,,,,
29,414.62371265297975,,XGBoost,日最低负荷,290.0,6.0,,,0.016616327617841053,0.5893025422495535,0.7498911599895067,3.0,0.00327172905057591,0.0007771414483431418,,,,,
30,425.99566765683085,,XGBoost,日最低负荷,321.0,7.0,,,0.02844606784397852,0.665824824589803,0.6994193242759201,4.0,0.0002370387556029298,2.13956831908697e-05,,,,,
31,396.57584042729724,,XGBoost,日最低负荷,289.0,3.0,,,0.044628609706986226,0.8284264680471098,0.7224288306650537,9.0,0.18906453572877105,0.007708478032295231,,,,,
32,402.9877654720942,,XGBoost,日最低负荷,268.0,3.0,,,0.04241488037824034,0.8642639447302921,0.769907189434722,9.0,0.10518879375557781,0.01634709845754186,,,,,
33,425.20207658785284,,XGBoost,日最低负荷,148.0,4.0,,,0.05926011419570892,0.7901180725734216,0.5619391759622714,10.0,0.7447585846477249,0.014237521805010063,,,,,
34,405.60720765933496,,XGBoost,日最低负荷,217.0,5.0,,,0.1211409154849288,0.8388821961244527,0.6967617131837243,8.0,0.4555087191678605,0.1028435063217365,,,,,
35,405.8486048361858,,XGBoost,日最低负荷,317.0,3.0,,,0.03024390979612036,0.7512724805665196,0.8147040652179875,9.0,0.22015353382817016,6.838662895633498e-05,,,,,
36,401.3953320529472,,XGBoost,日最低负荷,242.0,4.0,,,0.06037991228732834,0.8185554326058697,0.7205849327935783,6.0,0.013107279432654474,0.28012543880733304,,,,,
37,387.3937536148472,,XGBoost,日最低负荷,248.0,4.0,,,0.0893477023881483,0.8341188878907827,0.7146001554911257,6.0,0.06208425226086917,0.6681539722816651,,,,,
38,378.654353943873,,XGBoost,日最低负荷,135.0,3.0,,,0.16831533182657094,0.9091819107607564,0.634490065177341,2.0,0.0634305751762543,0.09232630067721911,,,,,
39,405.7642884991892,,XGBoost,日最低负荷,137.0,3.0,,,0.1670790661179449,0.9253672047980861,0.6165397787078235,2.0,0.1507392735636201,0.7093864367833846,,,,,
40,405.2468901459815,,XGBoost,日最低负荷,194.0,5.0,,,0.20526995578873786,0.9727437356143938,0.5500221242856995,2.0,0.050703771000332534,0.08905493956818986,,,,,
41,407.22747857208697,,XGBoost,日最低负荷,105.0,4.0,,,0.14153297519886265,0.8928879484019736,0.6405804965476303,5.0,0.031330491882824905,0.5554353512029677,,,,,
42,384.69074494985927,,XGBoost,日最低负荷,241.0,3.0,,,0.09170728565667702,0.8387970845575026,0.7428439396414052,1.0,0.092328639293533,0.05475734272381011,,,,,
43,392.54160441016455,,XGBoost,日最低负荷,237.0,3.0,,,0.0876200656406533,0.8358485295101155,0.6773159256837844,1.0,0.0879131518770781,0.053332284311638084,,,,,
44,384.46182640033953,,XGBoost,日最低负荷,263.0,3.0,,,0.08935253485844033,0.8353852210532648,0.6853616714288998,1.0,0.08814835743426828,0.049520716557897394,,,,,
45,403.29195865643266,,XGBoost,日最低负荷,246.0,4.0,,,0.08723647351880612,0.844769578253436,0.7487093943757986,1.0,0.07448328905516544,0.04315074077377981,,,,,
46,406.1458319798149,,XGBoost,日最低负荷,143.0,3.0,,,0.12288992899277576,0.7986031897226898,0.6258169891419256,1.0,0.33577608787910157,0.18981558992563374,,,,,
47,405.9608043642722,,XGBoost,日最低负荷,251.0,3.0,,,0.0931330793401392,0.903212622193782,0.6627645904336639,2.0,0.09249081794953753,0.05673139783205893,,,,,
48,405.6401090153047,,XGBoost,日最低负荷,224.0,4.0,,,0.07978605415464782,0.9017638839941129,0.6925514196275356,1.0,0.020490825187738832,0.31578487763404267,,,,,
49,383.92793100268864,,XGBoost,日最低负荷,337.0,3.0,,,0.12896727030789687,0.9541508058459176,0.6707363278454626,2.0,0.03306976435318389,0.17498806832193847,,,,,
0,1082.2414965229,,SVR,日最低负荷,,,,,,,,,,,0.34718775056839046,0.21612287398159144,0.2484155067468171,,
1,938.9698705009149,,SVR,日最低负荷,,,,,,,,,,,28.596260517721266,0.1606789280714859,0.17471492345887615,,
2,1083.552394854433,,SVR,日最低负荷,,,,,,,,,,,0.3529029237287941,0.00016007362998705286,0.3102051089415598,,
3,1083.3559258203527,,SVR,日最低负荷,,,,,,,,,,,0.14536232685765593,0.0005736861282608803,0.08115726463101847,,
4,1066.4451137638837,,SVR,日最低负荷,,,,,,,,,,,30.672274126255985,0.5056773537188114,0.3244375125184345,,
5,1082.6607258513366,,SVR,日最低负荷,,,,,,,,,,,0.11292973999141753,0.14160269950875204,0.19313136540990955,,
6,1065.2690253324956,,SVR,日最低负荷,,,,,,,,,,,2.374279010078035,0.0014416244865427905,0.11293544157046889,,
7,1083.5420443298283,,SVR,日最低负荷,,,,,,,,,,,0.2911156080394012,0.00020400234114487684,0.33850869732704036,,
8,780.146239107445,,SVR,日最低负荷,,,,,,,,,,,15.132861268757237,0.02470322204059338,0.13729099986139054,,
9,961.5236771280989,,SVR,日最低负荷,,,,,,,,,,,15.597700159853016,0.13306270309541257,0.13679229800873244,,
10,975.0308765039282,,SVR,日最低负荷,,,,,,,,,,,3.7564535174957228,0.00876058601089118,0.4986105077570385,,
11,586.0632726756644,,SVR,日最低负荷,,,,,,,,,,,97.96276075802973,0.019420514697974654,0.05808897872467175,,
12,585.3392720492042,,SVR,日最低负荷,,,,,,,,,,,99.38233489432177,0.01847845072967942,0.015814765608450645,,
13,630.2757728008013,,SVR,日最低负荷,,,,,,,,,,,67.51053210094595,0.010694976914965454,0.027780634150796207,,
14,588.1888221500881,,SVR,日最低负荷,,,,,,,,,,,96.8641014669346,0.028590546926947895,0.022235478801537527,,
15,667.9149175861603,,SVR,日最低负荷,,,,,,,,,,,99.88440827012494,0.002941970800018483,0.0705895136437186,,
16,693.6081050284821,,SVR,日最低负荷,,,,,,,,,,,34.6059122344499,0.03443500114884172,0.016291558952897155,,
17,960.7447684059492,,SVR,日最低负荷,,,,,,,,,,,7.181232119278883,0.004249340551347852,0.0848306142595363,,
18,719.1064098518242,,SVR,日最低负荷,,,,,,,,,,,46.500396837041755,0.0644254723597407,0.20646750492474816,,
19,1079.39529562334,,SVR,日最低负荷,,,,,,,,,,,13.558656920492625,0.6787122888752062,0.43683814118187025,,
20,1045.5353545830558,,SVR,日最低负荷,,,,,,,,,,,1.0760674704453435,0.011204321437925364,0.07054411725639267,,
21,596.0923716980716,,SVR,日最低负荷,,,,,,,,,,,89.81174244312153,0.03074710927758227,0.011711665008955426,,
22,699.3497413328715,,SVR,日最低负荷,,,,,,,,,,,53.96059478120212,0.06320468733254511,0.04942218233693211,,
23,585.2447449574377,,SVR,日最低负荷,,,,,,,,,,,99.45636089162156,0.018571603764546155,0.1263784291405905,,
24,822.9651703555296,,SVR,日最低负荷,,,,,,,,,,,21.083859476871496,0.004429944064096485,0.13642489061379448,,
25,812.2422443671521,,SVR,日最低负荷,,,,,,,,,,,57.41794518735047,0.0014533390408680924,0.10620946178066482,,
26,670.8708006989613,,SVR,日最低负荷,,,,,,,,,,,42.38777079854631,0.011337548773500274,0.24004785598863765,,
27,925.2209030411958,,SVR,日最低负荷,,,,,,,,,,,9.060341140430587,0.07139416880262772,0.16840118993152156,,
28,627.0291197558432,,SVR,日最低负荷,,,,,,,,,,,61.27187510185879,0.021867005734062625,0.058860366139424185,,
29,753.9380752033145,,SVR,日最低负荷,,,,,,,,,,,25.42083812250757,0.006774509018926565,0.24585221591484632,,
30,975.3200700327665,,SVR,日最低负荷,,,,,,,,,,,73.26800123707999,0.3009775563610578,0.11243901219960616,,
31,586.6727153137002,,SVR,日最低负荷,,,,,,,,,,,97.77125277870803,0.01831807364434165,0.04180395939082548,,
32,660.7455738698137,,SVR,日最低负荷,,,,,,,,,,,42.16010116912092,0.016550070033278318,0.04634536489561178,,
33,614.3802374737012,,SVR,日最低负荷,,,,,,,,,,,94.07006863538746,0.05019636189800899,0.09938951527069755,,
34,723.0195393088044,,SVR,日最低负荷,,,,,,,,,,,23.131908219873523,0.015420954492941308,0.05389094290401298,,
35,835.7307180999296,,SVR,日最低负荷,,,,,,,,,,,37.983933737032615,0.0019242452840034978,0.15774202779612992,,
36,667.7376136211802,,SVR,日最低负荷,,,,,,,,,,,63.95790344932433,0.005436884192864508,0.04070439205274445,,
37,776.7905538403926,,SVR,日最低负荷,,,,,,,,,,,68.88099506297527,0.11473844113478698,0.08873186761234853,,
38,958.9523776350966,,SVR,日最低负荷,,,,,,,,,,,31.70022258608993,0.0007973798591623966,0.21044235977550618,,
39,920.8119244217149,,SVR,日最低负荷,,,,,,,,,,,97.89550578028786,0.26071429804996427,0.14297393074971598,,
40,666.7684770938306,,SVR,日最低负荷,,,,,,,,,,,51.10384608801206,0.04186178967823585,0.11833373445061678,,
41,589.8239348699454,,SVR,日最低负荷,,,,,,,,,,,92.91742750992503,0.020326005311626153,0.029053622175310538,,
42,613.7231068689598,,SVR,日最低负荷,,,,,,,,,,,71.12973044181467,0.027677457410370167,0.01418679045818573,,
43,812.1349179230532,,SVR,日最低负荷,,,,,,,,,,,31.663375080711504,0.08494492158190826,0.06996987017472223,,
44,646.7427890573514,,SVR,日最低负荷,,,,,,,,,,,49.72088922720964,0.014581252549572373,0.041279045412007456,,
45,622.4015666975512,,SVR,日最低负荷,,,,,,,,,,,73.1039230595146,0.03818058752081821,0.08470808957620349,,
46,785.7596321198811,,SVR,日最低负荷,,,,,,,,,,,19.23614408732003,0.007172270263125931,0.3697085127898392,,
47,772.6681688642193,,SVR,日最低负荷,,,,,,,,,,,39.48621116183343,0.00301862219466864,0.02932735856645365,,
48,829.9267865833007,,SVR,日最低负荷,,,,,,,,,,,99.72036258165168,0.17532041826938793,0.18966495581650517,,
49,1071.8026696517982,,SVR,日最低负荷,,,,,,,,,,,0.36024180231948755,0.008968934800064204,0.06906571861775998,,
0,607.8511048277823,,KNN,日最低负荷,,,,,,,,,,,,,,17.0,uniform
1,587.8618350846647,,KNN,日最低负荷,,,,,,,,,,,,,,3.0,uniform
2,609.1358933066343,,KNN,日最低负荷,,,,,,,,,,,,,,18.0,uniform
3,603.3048090060898,,KNN,日最低负荷,,,,,,,,,,,,,,21.0,distance
4,607.5176991474115,,KNN,日最低负荷,,,,,,,,,,,,,,25.0,distance
5,609.1358933066343,,KNN,日最低负荷,,,,,,,,,,,,,,18.0,uniform
6,600.2803284762073,,KNN,日最低负荷,,,,,,,,,,,,,,11.0,uniform
7,592.7323026366926,,KNN,日最低负荷,,,,,,,,,,,,,,13.0,distance
8,590.5220213283088,,KNN,日最低负荷,,,,,,,,,,,,,,6.0,uniform
9,607.8604560445661,,KNN,日最低负荷,,,,,,,,,,,,,,27.0,distance
10,587.8618350846647,,KNN,日最低负荷,,,,,,,,,,,,,,3.0,uniform
11,587.8618350846647,,KNN,日最低负荷,,,,,,,,,,,,,,3.0,uniform
12,587.8618350846647,,KNN,日最低负荷,,,,,,,,,,,,,,3.0,uniform
13,601.9325652684023,,KNN,日最低负荷,,,,,,,,,,,,,,8.0,uniform
14,601.9325652684023,,KNN,日最低负荷,,,,,,,,,,,,,,8.0,uniform
15,587.8618350846647,,KNN,日最低负荷,,,,,,,,,,,,,,3.0,uniform
16,597.877632055049,,KNN,日最低负荷,,,,,,,,,,,,,,7.0,uniform
17,600.2803284762073,,KNN,日最低负荷,,,,,,,,,,,,,,11.0,uniform
18,582.4487384809937,,KNN,日最低负荷,,,,,,,,,,,,,,6.0,distance
19,592.7323026366926,,KNN,日最低负荷,,,,,,,,,,,,,,13.0,distance
20,582.4487384809937,,KNN,日最低负荷,,,,,,,,,,,,,,6.0,distance
21,582.4487384809937,,KNN,日最低负荷,,,,,,,,,,,,,,6.0,distance
22,582.4487384809937,,KNN,日最低负荷,,,,,,,,,,,,,,6.0,distance
23,590.2365352193517,,KNN,日最低负荷,,,,,,,,,,,,,,9.0,distance
24,590.1069673836641,,KNN,日最低负荷,,,,,,,,,,,,,,11.0,distance
25,582.4487384809937,,KNN,日最低负荷,,,,,,,,,,,,,,6.0,distance
26,592.7618251286709,,KNN,日最低负荷,,,,,,,,,,,,,,14.0,distance
27,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
28,589.8334032734475,,KNN,日最低负荷,,,,,,,,,,,,,,10.0,distance
29,593.2916970323353,,KNN,日最低负荷,,,,,,,,,,,,,,15.0,distance
30,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
31,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
32,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
33,577.7886253806125,,KNN,日最低负荷,,,,,,,,,,,,,,4.0,distance
34,577.7886253806125,,KNN,日最低负荷,,,,,,,,,,,,,,4.0,distance
35,590.2365352193517,,KNN,日最低负荷,,,,,,,,,,,,,,9.0,distance
36,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
37,591.574125015909,,KNN,日最低负荷,,,,,,,,,,,,,,8.0,distance
38,577.7886253806125,,KNN,日最低负荷,,,,,,,,,,,,,,4.0,distance
39,603.3048090060898,,KNN,日最低负荷,,,,,,,,,,,,,,21.0,distance
40,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
41,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
42,591.574125015909,,KNN,日最低负荷,,,,,,,,,,,,,,8.0,distance
43,577.107159434851,,KNN,日最低负荷,,,,,,,,,,,,,,5.0,distance
44,588.2403060154443,,KNN,日最低负荷,,,,,,,,,,,,,,7.0,distance
45,589.8334032734475,,KNN,日最低负荷,,,,,,,,,,,,,,10.0,distance
46,577.7886253806125,,KNN,日最低负荷,,,,,,,,,,,,,,4.0,distance
47,588.2403060154443,,KNN,日最低负荷,,,,,,,,,,,,,,7.0,distance
48,584.4083672122752,,KNN,日最低负荷,,,,,,,,,,,,,,3.0,distance
49,590.2365352193517,,KNN,日最低负荷,,,,,,,,,,,,,,9.0,distance
